,fullpath,tempo,genre,dataset
2355,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056034.wav,,Electronic,fma
2356,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056036.wav,,Electronic,fma
2357,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056247.wav,,Pop,fma
2358,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056248.wav,,Pop,fma
2359,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056249.wav,,Pop,fma
2360,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056273.wav,,Pop,fma
2361,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056274.wav,,Pop,fma
2362,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056275.wav,,Pop,fma
2363,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056460.wav,,Pop,fma
2364,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056465.wav,,International,fma
2365,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056466.wav,,International,fma
2366,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056467.wav,,International,fma
2367,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056468.wav,,International,fma
2368,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056469.wav,,International,fma
2369,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056470.wav,,International,fma
2370,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056471.wav,,International,fma
2371,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056472.wav,,International,fma
2372,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056474.wav,,International,fma
2373,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056493.wav,,Hip-Hop,fma
2374,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056495.wav,,Hip-Hop,fma
2375,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056496.wav,,Hip-Hop,fma
2376,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056497.wav,,Hip-Hop,fma
2377,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056498.wav,,Hip-Hop,fma
2378,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056499.wav,,Hip-Hop,fma
2379,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056516.wav,,Folk,fma
2380,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056517.wav,,Folk,fma
2381,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056518.wav,,Folk,fma
2382,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056519.wav,,Folk,fma
2383,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056520.wav,,Folk,fma
2384,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056521.wav,,Folk,fma
2385,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056523.wav,120.0,Electronic,fma
2386,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056552.wav,,Rock,fma
2387,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056559.wav,,Rock,fma
2388,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056639.wav,,Hip-Hop,fma
2389,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056640.wav,,Hip-Hop,fma
2390,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056641.wav,,Hip-Hop,fma
2391,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056645.wav,,Rock,fma
2392,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056646.wav,,Rock,fma
2393,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056648.wav,,Rock,fma
2394,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056649.wav,,Rock,fma
2395,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056650.wav,,Rock,fma
2396,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056651.wav,,Rock,fma
2397,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056686.wav,,International,fma
2398,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056687.wav,,International,fma
2399,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056688.wav,,International,fma
2400,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056689.wav,,International,fma
2401,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056690.wav,,International,fma
2402,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056691.wav,,International,fma
2403,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056692.wav,,International,fma
2404,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056693.wav,,International,fma
2405,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056694.wav,,International,fma
2406,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056695.wav,,International,fma
2407,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056696.wav,,International,fma
2408,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056795.wav,,Electronic,fma
2409,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056796.wav,,Electronic,fma
2410,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056797.wav,,Electronic,fma
2411,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056798.wav,,Electronic,fma
2412,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056799.wav,,Electronic,fma
2413,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056800.wav,,Electronic,fma
2414,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056801.wav,,Electronic,fma
2415,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056802.wav,,Electronic,fma
2416,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056803.wav,,Electronic,fma
2417,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056804.wav,,Electronic,fma
2418,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056805.wav,,Electronic,fma
2419,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056874.wav,,Electronic,fma
2420,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056888.wav,,Experimental,fma
2421,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056895.wav,,Pop,fma
2422,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/056/056929.wav,154.297,Rock,fma
2423,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057078.wav,,Pop,fma
2424,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057164.wav,,Folk,fma
2425,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057175.wav,,Folk,fma
2426,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057176.wav,,Folk,fma
2427,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057177.wav,,Folk,fma
2428,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057178.wav,,Pop,fma
2429,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057179.wav,,Pop,fma
2430,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057180.wav,,Pop,fma
2431,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057271.wav,,Experimental,fma
2432,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057272.wav,,Experimental,fma
2433,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057273.wav,,Experimental,fma
2434,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057274.wav,,Experimental,fma
2435,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057344.wav,,Experimental,fma
2436,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057360.wav,,Experimental,fma
2437,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057371.wav,,Instrumental,fma
2438,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057417.wav,,Electronic,fma
2439,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057418.wav,,Instrumental,fma
2440,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057435.wav,,Pop,fma
2441,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057437.wav,,Pop,fma
2442,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057439.wav,,Pop,fma
2443,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057440.wav,,Experimental,fma
2444,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057442.wav,,Experimental,fma
2445,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057500.wav,,Rock,fma
2446,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057540.wav,,Electronic,fma
2447,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057569.wav,,Rock,fma
2448,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057626.wav,,Experimental,fma
2449,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057627.wav,,Experimental,fma
2450,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057628.wav,,Experimental,fma
2451,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057629.wav,,Experimental,fma
2452,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057630.wav,,Experimental,fma
2453,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057639.wav,,Folk,fma
2454,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057640.wav,,Folk,fma
2455,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057648.wav,,Folk,fma
2456,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057658.wav,,Rock,fma
2457,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057661.wav,,Rock,fma
2458,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057662.wav,,Rock,fma
2459,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057663.wav,,Rock,fma
2460,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057665.wav,,International,fma
2461,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057691.wav,,International,fma
2462,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057697.wav,,International,fma
2463,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057819.wav,,Hip-Hop,fma
2464,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057820.wav,,Hip-Hop,fma
2465,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057821.wav,,Hip-Hop,fma
2466,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057822.wav,,Hip-Hop,fma
2467,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057823.wav,,Hip-Hop,fma
2468,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057891.wav,,Rock,fma
2469,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057892.wav,,Rock,fma
2470,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057936.wav,,Experimental,fma
2471,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057937.wav,,Experimental,fma
2472,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057938.wav,,Experimental,fma
2473,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057939.wav,,Experimental,fma
2474,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057943.wav,,Experimental,fma
2475,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/057/057968.wav,,Rock,fma
2476,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058052.wav,,Experimental,fma
2477,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058053.wav,,Experimental,fma
2478,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058054.wav,,Experimental,fma
2479,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058060.wav,,Experimental,fma
2480,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058061.wav,,Experimental,fma
2481,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058063.wav,,Experimental,fma
2482,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058068.wav,,Experimental,fma
2483,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058070.wav,,Experimental,fma
2484,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058115.wav,,Pop,fma
2485,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058116.wav,,Pop,fma
2486,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058117.wav,,Pop,fma
2487,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058135.wav,,Folk,fma
2488,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058140.wav,,Folk,fma
2489,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058161.wav,,Pop,fma
2490,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058162.wav,,Pop,fma
2491,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058164.wav,,Pop,fma
2492,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058166.wav,,Pop,fma
2493,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058169.wav,,Pop,fma
2494,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058170.wav,,Pop,fma
2495,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058173.wav,,Pop,fma
2496,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058174.wav,,Pop,fma
2497,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058207.wav,99.027,Hip-Hop,fma
2498,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058212.wav,91.896,Hip-Hop,fma
2499,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058213.wav,,Hip-Hop,fma
2500,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058215.wav,,Hip-Hop,fma
2501,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058221.wav,149.992,Rock,fma
2502,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058225.wav,,Rock,fma
2503,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058333.wav,,Rock,fma
2504,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058334.wav,,Rock,fma
2505,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058341.wav,,Electronic,fma
2506,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058474.wav,,Pop,fma
2507,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058539.wav,95.911,Rock,fma
2508,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058540.wav,,Rock,fma
2509,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058541.wav,,Rock,fma
2510,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058542.wav,,Rock,fma
2511,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/058/058543.wav,,Rock,fma
2512,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059078.wav,,Rock,fma
2513,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059373.wav,,Rock,fma
2514,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059374.wav,,Rock,fma
2515,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059443.wav,,Pop,fma
2516,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059445.wav,,Pop,fma
2517,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059446.wav,,Pop,fma
2518,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059448.wav,,Pop,fma
2519,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059449.wav,,Pop,fma
2520,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059451.wav,,Pop,fma
2521,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059454.wav,,Pop,fma
2522,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059561.wav,,Rock,fma
2523,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059562.wav,,Rock,fma
2524,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/059/059581.wav,,International,fma
